;Emplacement SPADOM - Ouchy poste de police (33689);33689;True
;Emplacement SPADOM - St-Maur Placette (45887);45887;True
;Emplacement SPADOM - Bacounis (45120);45120;True
;Emplacement SPADOM - Tivoli promenade (45840);45840;True
;Emplacement SPADOM - Figuiers giratoire (45420);45420;True
;Emplacement SPADOM - Brouette (45341);45341;True
;Emplacement SPADOM - Bellerive place (45877);45877;True
;Emplacement SPADOM - 'Vallon - Usine d''incinération' (45924);45924;True
;Emplacement SPADOM - Caserne des pompiers (25208);25208;True
;Emplacement SPADOM - Cure Epalinges (90121);90121;True
;Emplacement SPADOM - Terrain de la Greve (21889);21889;True
;Emplacement SPADOM - Vidy Tennis (21959);21959;True
;Emplacement SPADOM - Montriond Fleurettes/Epinettes (45669);45669;True
;Emplacement SPADOM - Parc Olympique partie inf. (45741);45741;True
;Emplacement SPADOM - Mon-Repos Collège (58675);58675;True
;Emplacement SPADOM - Saugealles Domaine (45016);45016;True
;Emplacement SPADOM - Deux-Ponts (45338);45338;True
;Emplacement SPADOM - Désert parc (45335);45335;True
;Emplacement SPADOM - Sallaz Collège (58806);58806;True
;Emplacement SPADOM - Mon-Repos musée (10675);10675;True
;Emplacement SPADOM - Hermitage campagne (45475);45475;True
;Emplacement SPADOM - Rouvraie Collège (59791);59791;True
;Emplacement SPADOM - Lutri station de pompage (72588);72588;True
;Emplacement SPADOM - Villa Centainaire (745);745;True
;Emplacement SPADOM - Arbres sur avenue - secteur EST;Emplacement sans géomètrie pour lier les arbres sans emplacement;True
;Emplacement SPADOM - Arbres sur avenue - secteur OUEST;Emplacement sans géomètrie pour lier les arbres sans emplacement;True
;Emplacement SPADOM - Arbres sur avenue - secteur SUD;Emplacement sans géomètrie pour lier les arbres sans emplacement;True
;Emplacement SPADOM - Burignon (Maison vigneronne) (45041);;True
;Emplacement SPADOM - Surface herbeuse reprise à RM (45501);Reprise des Avril 2015;True
;Emplacement SPADOM - Surface herbeuse reprise à RM (45502);Reprise des Avril 2015;True
;Emplacement SPADOM - Surface herbeuse reprise à RM (45503);Reprise des Avril 2015;True
;Emplacement SPADOM - Bois-de-vaux 2 (45812);;True
;Emplacement SPADOM - Bois-de-Vaux 1 (45811);;True
